,respondent,card,category,categoryId,categoryStandardized,order,variant
5914,43,Retirement Planning Calculator,Borrowing options,197,Borrowing,5,B30
5915,43,Rewards Programme,Your accounts,198,Accounts,2,B30
5916,43,Savings Options,Borrowing options,197,Borrowing,4,B30
5917,43,Stock Trading and Shares,Investment and international payments,196,Investment and international payments,3,B30
5918,43,Student account,Your accounts,198,Accounts,9,B30
5919,43,Trustee Banking,Borrowing options,197,Borrowing,6,B30
5920,44,Bereavement Support,Education,204,Education,2,B30
5921,44,Bonds,Financial,202,Finances,10,B30
5922,44,Cardless Cash Withdrawal,Spending,205,Spending,5,B30
5923,44,Cheque Payments,Financial,202,Finances,11,B30
5924,44,Claims,Insurance,203,Insurance,2,B30
5925,44,Current Accounts,Financial,202,Finances,1,B30
5926,44,Data and Privacy Control,Security,206,Security,2,B30
5927,44,Debit Cards,Financial,202,Finances,3,B30
5928,44,Debt Management Services,Financial,202,Finances,14,B30
5929,44,Digital Confidence,Security,206,Security,3,B30
5930,44,Financial Education Webinars,Education,204,Education,1,B30
5931,44,Fixed Deposit,Financial,202,Finances,6,B30
5932,44,Fixed Term Savings,Financial,202,Finances,17,B30
5933,44,Fixed-rate Credit Card,Financial,202,Finances,8,B30
5934,44,Fraud Alerts and Monitoring,Security,206,Security,4,B30
5935,44,Fund Performance,Financial,202,Finances,5,B30
5936,44,Google/Apple Pay,Spending,205,Spending,4,B30
5937,44,Interest Rates,Financial,202,Finances,2,B30
5938,44,International Trading,Financial,202,Finances,7,B30
5939,44,ISA Accounts,Financial,202,Finances,13,B30
5940,44,Life Insurance Coverage,Insurance,203,Insurance,1,B30
5941,44,Mobile Banking App,Financial,202,Finances,4,B30
5942,44,Mortgage Calculator,Financial,202,Finances,12,B30
5943,44,Online Purchases,Spending,205,Spending,2,B30
5944,44,Personal Loan Calculator,Financial,202,Finances,16,B30
5945,44,Personal Pension,Security,206,Security,1,B30
5946,44,Rewards Programme,Spending,205,Spending,1,B30
5947,44,Savings Options,Financial,202,Finances,15,B30
5948,44,Stock Trading and Shares,Financial,202,Finances,9,B30
5949,44,Trustee Banking,Spending,205,Spending,3,B30
5950,45,Bereavement Support,misc banking#,209,Banking,1,B30
5951,45,Bonds,investment,210,Investments,3,B30
5952,45,Budgeting Tools and Resources,banking service,208,Banking,5,B30
5953,45,Car Insurance Renewal,insurance and claim,212,Insurance,6,B30
5954,45,Cardless Cash Withdrawal,banking service,208,Banking,4,B30
5955,45,Claims,insurance and claim,212,Insurance,1,B30
5956,45,Credit Score,misc banking#,209,Banking,2,B30
5957,45,Daily Savings,misc banking#,209,Banking,4,B30
5958,45,Data and Privacy Control,misc banking#,209,Banking,9,B30
5959,45,Financial Assistance,banking service,208,Banking,3,B30
5960,45,Fixed Deposit,banking service,208,Banking,1,B30
5961,45,Fixed-rate Credit Card,banking service,208,Banking,2,B30
5962,45,Fund Performance,investment,210,Investments,1,B30
5963,45,Insurance Coverage Calculator,insurance and claim,212,Insurance,2,B30
5964,45,International Trading,misc banking#,209,Banking,5,B30
5965,45,Investment Accounts,investment,210,Investments,2,B30
5966,45,Life Insurance Coverage,insurance and claim,212,Insurance,3,B30
5967,45,Mortgage Rates,mortgage,211,Mortgages,2,B30
5968,45,Other Borrowing Options,loan ,207,Loans,2,B30
5969,45,Overdraft Protection,insurance and claim,212,Insurance,4,B30
5970,45,Personal Pension,misc banking#,209,Banking,8,B30
5971,45,Remortgage Options,mortgage,211,Mortgages,1,B30
5972,45,Retirement Planning Calculator,misc banking#,209,Banking,3,B30
5973,45,Rewards Programme,misc banking#,209,Banking,11,B30
5974,45,Savings Options,misc banking#,209,Banking,6,B30
5975,45,Self-Invested Personal Pension (SIPP),misc banking#,209,Banking,10,B30
5976,45,Stock Trading and Shares,investment,210,Investments,4,B30
5977,45,Student account,misc banking#,209,Banking,7,B30
5978,45,Student Loan Repayment,loan ,207,Loans,1,B30
5979,45,Travel Insurance,insurance and claim,212,Insurance,5,B30
5980,46,Balance Transfer,Banking,214,Banking,4,B30
5981,46,Bereavement Support,Information and services,216,Information and services,3,B30
5982,46,Bonds,Savings,213,Savings,1,B30
5983,46,Car Insurance Renewal,Tools,215,Tools,7,B30
5984,46,Cheque Payments,Banking,214,Banking,5,B30
5985,46,Claims,Information and services,216,Information and services,6,B30
5986,46,Credit Score,Tools,215,Tools,4,B30
5987,46,Data and Privacy Control,Information and services,216,Information and services,7,B30
5988,46,Debt Management Services,Information and services,216,Information and services,2,B30
5989,46,Digital Confidence,Information and services,216,Information and services,4,B30
5990,46,Fixed Term Savings,Savings,213,Savings,2,B30
5991,46,Fund Performance,Tools,215,Tools,2,B30
5992,46,Google/Apple Pay,Banking,214,Banking,9,B30
5993,46,Interest Rates,Information and services,216,Information and services,1,B30
5994,46,International Trading,Information and services,216,Information and services,8,B30
5995,46,Investment Accounts,Savings,213,Savings,5,B30
5996,46,Life Insurance Coverage,Banking,214,Banking,10,B30
5997,46,Mobile Banking App,Banking,214,Banking,2,B30
5998,46,Mortgage Calculator,Tools,215,Tools,5,B30
5999,46,Mortgage Rates,Information and services,216,Information and services,5,B30
6000,46,Online Purchases,Banking,214,Banking,3,B30
6001,46,Other Borrowing Options,Banking,214,Banking,8,B30
6002,46,Overdraft Protection,Banking,214,Banking,6,B30
6003,46,Personal Loan Calculator,Tools,215,Tools,3,B30
6004,46,Remortgage Options,Banking,214,Banking,7,B30
6005,46,Retirement Planning Calculator,Tools,215,Tools,1,B30
6006,46,Rewards Programme,Tools,215,Tools,6,B30
6007,46,Savings Options,Savings,213,Savings,3,B30
6008,46,Travel Insurance,Banking,214,Banking,1,B30
6009,46,Trustee Banking,Savings,213,Savings,4,B30
6010,47,Account Statements,Products,217,Products,10,B30
6011,47,Bereavement Support,Services,219,Services,1,B30
6012,47,Car Insurance Renewal,Products,217,Products,1,B30
6013,47,Cardless Cash Withdrawal,Services,219,Services,7,B30
6014,47,Claims,Services,219,Services,5,B30
6015,47,Current Accounts,Products,217,Products,4,B30
6016,47,Data and Privacy Control,Products,217,Products,5,B30
6017,47,Debt Management Services,Services,219,Services,4,B30
6018,47,Financial Assistance,Services,219,Services,3,B30
6019,47,Financial Education Webinars,Services,219,Services,2,B30
6020,47,Fixed Deposit,Finance methods,218,Finances,2,B30
6021,47,Fixed-rate Credit Card,Finance methods,218,Finances,7,B30
6022,47,Fraud Alerts and Monitoring,Services,219,Services,9,B30
6023,47,Fund Performance,Services,219,Services,10,B30
6024,47,Google/Apple Pay,Products,217,Products,9,B30
6025,47,Insurance Coverage Calculator,Services,219,Services,6,B30
6026,47,Life Insurance Coverage,Products,217,Products,8,B30
6027,47,Mobile Banking App,Products,217,Products,6,B30
6028,47,Mortgage Rates,Products,217,Products,2,B30
6029,47,Online Purchases,Products,217,Products,3,B30
6030,47,Other Borrowing Options,Finance methods,218,Finances,4,B30
6031,47,Overdraft Protection,Services,219,Services,11,B30
6032,47,Personal Pension,Finance methods,218,Finances,3,B30
6033,47,Personalised Financial Advice,Services,219,Services,8,B30
6034,47,Remortgage Options,Finance methods,218,Finances,5,B30
6035,47,Rewards Programme,Finance methods,218,Finances,9,B30
6036,47,Savings Options,Finance methods,218,Finances,6,B30
6037,47,Self-Invested Personal Pension (SIPP),Finance methods,218,Finances,1,B30
6038,47,Stock Trading and Shares,Finance methods,218,Finances,8,B30
6039,47,Travel Insurance,Products,217,Products,7,B30
6040,50,Account Statements,regular banking,232,Banking,13,B30
6041,50,Bereavement Support,regular banking,232,Banking,5,B30
6042,50,Bonds,investing,229,Investments,4,B30
6043,50,Budgeting Tools and Resources,tools,228,Tools,3,B30
6044,50,Claims,insurance,230,Insurance,2,B30
6045,50,Credit Score,tools,228,Tools,5,B30
6046,50,Debit Cards,regular banking,232,Banking,16,B30
6047,50,Digital Confidence,regular banking,232,Banking,12,B30
6048,50,Financial Assistance,regular banking,232,Banking,3,B30
6049,50,Fixed Deposit,regular banking,232,Banking,6,B30
6050,50,Fixed Term Savings,regular banking,232,Banking,2,B30
6051,50,Fraud Alerts and Monitoring,regular banking,232,Banking,10,B30
6052,50,Google/Apple Pay,regular banking,232,Banking,8,B30
6053,50,International Payments,regular banking,232,Banking,1,B30
6054,50,International Trading,investing,229,Investments,3,B30
6055,50,Investment Accounts,investing,229,Investments,2,B30
6056,50,ISA Accounts,regular banking,232,Banking,15,B30
6057,50,Life Insurance Coverage,insurance,230,Insurance,3,B30
6058,50,Mortgage Calculator,tools,228,Tools,1,B30
6059,50,Mortgage Rates,tools,228,Tools,2,B30
6060,50,Other Borrowing Options,other,231,Others,2,B30
6061,50,Overdraft Protection,regular banking,232,Banking,7,B30
6062,50,Personalised Financial Advice,regular banking,232,Banking,4,B30
6063,50,Retirement Planning Calculator,tools,228,Tools,4,B30
6064,50,Rewards Programme,regular banking,232,Banking,9,B30
6065,50,Self-Invested Personal Pension (SIPP),regular banking,232,Banking,14,B30
6066,50,Stock Trading and Shares,investing,229,Investments,1,B30
6067,50,Student Loan Repayment,other,231,Others,1,B30
6068,50,Travel Insurance,insurance,230,Insurance,1,B30
6069,50,Trustee Banking,regular banking,232,Banking,11,B30
6070,51,Account Statements,Misc,238,Misc,1,B30
6071,51,Bereavement Support,Pension,236,Pensions,2,B30
6072,51,Budgeting Tools and Resources,Tools,234,Tools,1,B30
6073,51,Car Insurance Renewal,Insurance,235,Insurance,2,B30
6074,51,Cardless Cash Withdrawal,Accounts,240,Accounts,2,B30
6075,51,Cheque Payments,Payments,241,Payments,1,B30
6076,51,Claims,Misc,238,Misc,7,B30
6077,51,Data and Privacy Control,Misc,238,Misc,4,B30
6078,51,Debit Cards,Accounts,240,Accounts,1,B30
6079,51,Debt Management Services,Debts/Loans,237,Debts/Loans,1,B30
6080,51,Fixed Deposit,Account types,242,Accounts,2,B30
6081,51,Fixed-rate Credit Card,Accounts,240,Accounts,3,B30
6082,51,Fraud Alerts and Monitoring,Misc,238,Misc,6,B30
6083,51,Google/Apple Pay,Payments,241,Payments,2,B30
6084,51,Interest Rates,Debts/Loans,237,Debts/Loans,2,B30
6085,51,International Payments,Payments,241,Payments,3,B30
6086,51,International Trading,Misc,238,Misc,5,B30
6087,51,Investment Accounts,Account types,242,Accounts,1,B30
6088,51,Life Insurance Coverage,Insurance,235,Insurance,1,B30
6089,51,Mortgage Calculator,Mortgage,239,Mortgages,1,B30
6090,51,Mortgage Rates,Mortgage,239,Mortgages,2,B30
6091,51,Other Borrowing Options,Mortgage,239,Mortgages,3,B30
6092,51,Personal Loan Calculator,Debts/Loans,237,Debts/Loans,3,B30
6093,51,Retirement Planning Calculator,Pension,236,Pensions,3,B30
6094,51,Rewards Programme,Misc,238,Misc,2,B30
6095,51,Savings Options,Savings,233,Savings,1,B30
6096,51,Self-Invested Personal Pension (SIPP),Pension,236,Pensions,1,B30
6097,51,Student Loan Repayment,Debts/Loans,237,Debts/Loans,4,B30
6098,51,Travel Insurance,Insurance,235,Insurance,3,B30
6099,51,Trustee Banking,Misc,238,Misc,3,B30
6100,53,Bereavement Support,Life,250,Life,3,B30
6101,53,Bonds,Stocks,249,Stocks,6,B30
6102,53,Budgeting Tools and Resources,Finance,251,Finances,5,B30
6103,53,Cardless Cash Withdrawal,Finance,251,Finances,2,B30
6104,53,Claims,Stocks,249,Stocks,7,B30
6105,53,Daily Savings,Finance,251,Finances,11,B30
6106,53,Debit Cards,Finance,251,Finances,7,B30
6107,53,Debt Management Services,Mortgage,248,Mortgages,6,B30
6108,53,Financial Education Webinars,Stocks,249,Stocks,4,B30
6109,53,Fixed Deposit,Mortgage,248,Mortgages,1,B30
6110,53,Fixed-rate Credit Card,Finance,251,Finances,4,B30
6111,53,Fund Performance,Life,250,Life,4,B30
6112,53,Google/Apple Pay,Finance,251,Finances,9,B30
6113,53,Insurance Coverage Calculator,Life,250,Life,2,B30
6114,53,International Trading,Stocks,249,Stocks,3,B30
6115,53,Investment Accounts,Stocks,249,Stocks,2,B30
6116,53,ISA Accounts,Mortgage,248,Mortgages,3,B30
6117,53,Life Insurance Coverage,Life,250,Life,1,B30
6118,53,Mobile Banking App,Finance,251,Finances,8,B30
6119,53,Mortgage Rates,Mortgage,248,Mortgages,4,B30
6120,53,Overdraft Protection,Finance,251,Finances,6,B30
6121,53,Personal Loan Calculator,Mortgage,248,Mortgages,5,B30
6122,53,Personal Pension,Finance,251,Finances,3,B30
6123,53,Personalised Financial Advice,Finance,251,Finances,1,B30
6124,53,Remortgage Options,Mortgage,248,Mortgages,2,B30
6125,53,Retirement Planning Calculator,Life,250,Life,5,B30
6126,53,Self-Invested Personal Pension (SIPP),Life,250,Life,6,B30
6127,53,Stock Trading and Shares,Stocks,249,Stocks,1,B30
6128,53,Student account,Finance,251,Finances,10,B30
6129,53,Trustee Banking,Stocks,249,Stocks,5,B30
6130,54,Account Statements,everyday banking,253,Banking,12,B30
6131,54,Balance Transfer,everyday banking,253,Banking,11,B30
6132,54,Bereavement Support,everyday banking,253,Banking,4,B30
6133,54,Bonds,products,252,Products,4,B30
6134,54,Budgeting Tools and Resources,savings,254,Savings,2,B30
6135,54,Car Insurance Renewal,other,255,Others,2,B30
6136,54,Credit Score,other,255,Others,5,B30
6137,54,Daily Savings,savings,254,Savings,1,B30
6138,54,Data and Privacy Control,other,255,Others,6,B30
6139,54,Digital Confidence,other,255,Others,4,B30
6140,54,Fixed Term Savings,savings,254,Savings,3,B30
6141,54,Fixed-rate Credit Card,products,252,Products,5,B30
6142,54,Google/Apple Pay,everyday banking,253,Banking,9,B30
6143,54,International Payments,everyday banking,253,Banking,3,B30
6144,54,Investment Accounts,products,252,Products,7,B30
6145,54,ISA Accounts,products,252,Products,2,B30
6146,54,Life Insurance Coverage,other,255,Others,3,B30
6147,54,Mobile Banking App,everyday banking,253,Banking,13,B30
6148,54,Mortgage Rates,other,255,Others,1,B30
6149,54,Online Purchases,everyday banking,253,Banking,7,B30
6150,54,Other Borrowing Options,everyday banking,253,Banking,8,B30
6151,54,Personal Pension,products,252,Products,1,B30
6152,54,Remortgage Options,everyday banking,253,Banking,5,B30
6153,54,Retirement Planning Calculator,everyday banking,253,Banking,1,B30
6154,54,Savings Options,savings,254,Savings,4,B30
6155,54,Self-Invested Personal Pension (SIPP),products,252,Products,3,B30
6156,54,Stock Trading and Shares,products,252,Products,6,B30
6157,54,Student account,everyday banking,253,Banking,10,B30
6158,54,Student Loan Repayment,everyday banking,253,Banking,6,B30
6159,54,Trustee Banking,everyday banking,253,Banking,2,B30
6160,55,Bereavement Support,For Older People,259,For Older People,1,B30
6161,55,Bonds,Bank related things,257,Banking,8,B30
6162,55,Car Insurance Renewal,Car Insurance ,256,Car insurance,1,B30
6163,55,Claims,Bank related things,257,Banking,6,B30
6164,55,Current Accounts,Bank related things,257,Banking,12,B30
6165,55,Daily Savings,Bank related things,257,Banking,2,B30
6166,55,Data and Privacy Control,Things to learn/ Know,258,Things to learn/ Know,2,B30
6167,55,Debit Cards,Bank related things,257,Banking,1,B30
6168,55,Digital Confidence,Things to learn/ Know,258,Things to learn/ Know,8,B30
6169,55,Financial Assistance,Things to learn/ Know,258,Things to learn/ Know,7,B30
6170,55,Financial Education Webinars,Things to learn/ Know,258,Things to learn/ Know,3,B30
6171,55,Fixed Deposit,Bank related things,257,Banking,10,B30
6172,55,Fixed Term Savings,Bank related things,257,Banking,15,B30
6173,55,Fixed-rate Credit Card,Bank related things,257,Banking,16,B30
6174,55,Fraud Alerts and Monitoring,Things to learn/ Know,258,Things to learn/ Know,4,B30
6175,55,Fund Performance,Bank related things,257,Banking,7,B30
6176,55,Google/Apple Pay,Things to learn/ Know,258,Things to learn/ Know,1,B30
6177,55,Interest Rates,Bank related things,257,Banking,13,B30
6178,55,International Trading,Bank related things,257,Banking,9,B30
6179,55,Investment Accounts,Bank related things,257,Banking,11,B30
6180,55,ISA Accounts,Bank related things,257,Banking,17,B30
6181,55,Life Insurance Coverage,For Older People,259,For Older People,2,B30
6182,55,Overdraft Protection,Bank related things,257,Banking,3,B30
6183,55,Personal Loan Calculator,Things to learn/ Know,258,Things to learn/ Know,5,B30
6184,55,Personalised Financial Advice,Things to learn/ Know,258,Things to learn/ Know,6,B30
6185,55,Retirement Planning Calculator,For Older People,259,For Older People,4,B30
6186,55,Rewards Programme,Bank related things,257,Banking,5,B30
6187,55,Savings Options,Bank related things,257,Banking,14,B30
6188,55,Self-Invested Personal Pension (SIPP),For Older People,259,For Older People,3,B30
6189,55,Trustee Banking,Bank related things,257,Banking,4,B30
6190,57,Budgeting Tools and Resources,Financial Assistance,261,Financial literacy,8,B30
6191,57,Car Insurance Renewal,Insurance,263,Insurance,1,B30
6192,57,Cardless Cash Withdrawal,Others,265,Others,1,B30
6193,57,Cheque Payments,Online ,264,Online,3,B30
6194,57,Claims,Rewards,262,Rewards,1,B30
6195,57,Current Accounts,Accounts,260,Accounts,2,B30
6196,57,Debt Management Services,Financial Assistance,261,Financial literacy,5,B30
6197,57,Digital Confidence,Financial Assistance,261,Financial literacy,2,B30
6198,57,Financial Assistance,Financial Assistance,261,Financial literacy,7,B30
6199,57,Financial Education Webinars,Financial Assistance,261,Financial literacy,6,B30
6200,57,Fixed Deposit,Others,265,Others,2,B30
6201,57,Fixed Term Savings,Others,265,Others,5,B30
6202,57,Fixed-rate Credit Card,Others,265,Others,3,B30
6203,57,Fund Performance,Others,265,Others,4,B30
6204,57,Google/Apple Pay,Online ,264,Online,2,B30
6205,57,Insurance Coverage Calculator,Financial Assistance,261,Financial literacy,4,B30
6206,57,International Trading,Trading,266,Trading,1,B30
6207,57,Investment Accounts,Accounts,260,Accounts,4,B30
