,respondent,card,category,categoryId,categoryStandardized,order,variant,categoryEdited,agreement
5744,37,Current Accounts,Bank accounts,167,Accounts,5,B30,bank accounts,22.528735632183906
5745,37,Daily Savings,Bank accounts,167,Accounts,7,B30,bank accounts,22.528735632183906
5746,37,Data and Privacy Control,Legal,164,Legal,3,B30,legal,
5747,37,Financial Assistance,Financial Help,165,Financial literacy,2,B30,financial help,50.0
5748,37,Fixed Deposit,Mortgages & Loans,166,Mortgages & Loans,3,B30,mortgages loans,
5749,37,Fixed Term Savings,Bank accounts,167,Accounts,2,B30,bank accounts,22.528735632183906
5750,37,Fraud Alerts and Monitoring,Legal,164,Legal,4,B30,legal,
5751,37,Fund Performance,Legal,164,Legal,1,B30,legal,
5752,37,Google/Apple Pay,E banking,163,E banking,2,B30,e banking,
5753,37,Interest Rates,Bank accounts,167,Accounts,9,B30,bank accounts,22.528735632183906
5754,37,International Payments,Bank accounts,167,Accounts,1,B30,bank accounts,22.528735632183906
5755,37,Investment Accounts,Bank accounts,167,Accounts,8,B30,bank accounts,22.528735632183906
5756,37,Life Insurance Coverage,Life & Pension,168,Life,3,B30,life pension,62.5
5757,37,Mobile Banking App,E banking,163,E banking,4,B30,e banking,
5758,37,Mortgage Calculator,Mortgages & Loans,166,Mortgages & Loans,1,B30,mortgages loans,
5759,37,Mortgage Rates,Mortgages & Loans,166,Mortgages & Loans,4,B30,mortgages loans,
5760,37,Online Purchases,E banking,163,E banking,1,B30,e banking,
5761,37,Other Borrowing Options,Mortgages & Loans,166,Mortgages & Loans,6,B30,mortgages loans,
5762,37,Personal Loan Calculator,Mortgages & Loans,166,Mortgages & Loans,5,B30,mortgages loans,
5763,37,Personalised Financial Advice,Financial Help,165,Financial literacy,1,B30,financial help,50.0
5764,37,Remortgage Options,Mortgages & Loans,166,Mortgages & Loans,2,B30,mortgages loans,
5765,37,Retirement Planning Calculator,Life & Pension,168,Life,4,B30,life pension,62.5
5766,37,Rewards Programme,E banking,163,E banking,3,B30,e banking,
5767,37,Self-Invested Personal Pension (SIPP),Life & Pension,168,Life,2,B30,life pension,62.5
5768,37,Student account,Bank accounts,167,Accounts,4,B30,bank accounts,22.528735632183906
5769,37,Trustee Banking,Bank accounts,167,Accounts,6,B30,bank accounts,22.528735632183906
5770,38,Account Statements,Accounts ,172,Accounts,4,B30,accounts,22.528735632183906
5771,38,Balance Transfer,Account rewards,169,Rewards,1,B30,account rewards,66.66666666666666
5772,38,Bereavement Support,Support ,173,Support,2,B30,support,30.3030303030303
5773,38,Budgeting Tools and Resources,Support ,173,Support,4,B30,support,30.3030303030303
5774,38,Car Insurance Renewal,Loans,171,Loans,5,B30,loans,30.0
5775,38,Cheque Payments,Accounts ,172,Accounts,2,B30,accounts,22.528735632183906
5776,38,Credit Score,Privacy ,170,Privacy ,3,B30,privacy,
5777,38,Current Accounts,Accounts ,172,Accounts,1,B30,accounts,22.528735632183906
5778,38,Daily Savings,Savings,174,Savings,1,B30,savings,23.5
5779,38,Data and Privacy Control,Support ,173,Support,3,B30,support,30.3030303030303
5780,38,Debit Cards,Accounts ,172,Accounts,3,B30,accounts,22.528735632183906
5781,38,Digital Confidence,Privacy ,170,Privacy ,2,B30,privacy,
5782,38,Financial Education Webinars,Support ,173,Support,1,B30,support,30.3030303030303
5783,38,Fixed Term Savings,Savings,174,Savings,2,B30,savings,23.5
5784,38,Insurance Coverage Calculator,Loans,171,Loans,4,B30,loans,30.0
5785,38,Interest Rates,Savings,174,Savings,4,B30,savings,23.5
5786,38,Investment Accounts,Accounts ,172,Accounts,5,B30,accounts,22.528735632183906
5787,38,Life Insurance Coverage,Loans,171,Loans,3,B30,loans,30.0
5788,38,Mobile Banking App,Privacy ,170,Privacy ,4,B30,privacy,
5789,38,Mortgage Calculator,Mortgage,175,Mortgages,3,B30,mortgage,29.629629629629626
5790,38,Mortgage Rates,Mortgage,175,Mortgages,2,B30,mortgage,29.629629629629626
5791,38,Online Purchases,Privacy ,170,Privacy ,1,B30,privacy,
5792,38,Other Borrowing Options,Savings,174,Savings,3,B30,savings,23.5
5793,38,Remortgage Options,Mortgage,175,Mortgages,1,B30,mortgage,29.629629629629626
5794,38,Retirement Planning Calculator,Pension,176,Pensions,2,B30,pension,55.0
5795,38,Rewards Programme,Account rewards,169,Rewards,2,B30,account rewards,66.66666666666666
5796,38,Self-Invested Personal Pension (SIPP),Pension,176,Pensions,1,B30,pension,55.0
5797,38,Student account,Accounts ,172,Accounts,6,B30,accounts,22.528735632183906
5798,38,Student Loan Repayment,Loans,171,Loans,2,B30,loans,30.0
5799,38,Travel Insurance,Loans,171,Loans,1,B30,loans,30.0
5800,40,Account Statements,Banking Tools,180,Tools,5,B30,banking tools,32.14285714285714
5801,40,Balance Transfer,Things to Consider,184,Things to Consider,2,B30,things to consider,
5802,40,Bereavement Support,Banking Tools,180,Tools,3,B30,banking tools,32.14285714285714
5803,40,Bonds,Types of Accounts,179,Accounts,1,B30,types of accounts,22.528735632183906
5804,40,Budgeting Tools and Resources,Banking Tools,180,Tools,9,B30,banking tools,32.14285714285714
5805,40,Claims,Incoming Payments,183,Incoming Payments,3,B30,incoming payments,
5806,40,Daily Savings,Types of Accounts,179,Accounts,2,B30,types of accounts,22.528735632183906
5807,40,Financial Assistance,Banking Tools,180,Tools,7,B30,banking tools,32.14285714285714
5808,40,Fixed Deposit,Things to Consider,184,Things to Consider,4,B30,things to consider,
5809,40,Fixed Term Savings,Types of Accounts,179,Accounts,5,B30,types of accounts,22.528735632183906
5810,40,Fund Performance,Banking Tools,180,Tools,2,B30,banking tools,32.14285714285714
5811,40,Interest Rates,Things to Consider,184,Things to Consider,1,B30,things to consider,
5812,40,International Payments,Outgoing Payments,181,Outgoing Payments,3,B30,outgoing payments,
5813,40,International Trading,Risks for Money,182,Risks for Money,1,B30,risks for money,
5814,40,Investment Accounts,Risks for Money,182,Risks for Money,2,B30,risks for money,
5815,40,ISA Accounts,Types of Accounts,179,Accounts,3,B30,types of accounts,22.528735632183906
5816,40,Mobile Banking App,Banking Tools,180,Tools,6,B30,banking tools,32.14285714285714
5817,40,Online Purchases,Outgoing Payments,181,Outgoing Payments,4,B30,outgoing payments,
5818,40,Overdraft Protection,Banking Tools,180,Tools,11,B30,banking tools,32.14285714285714
5819,40,Personal Loan Calculator,Banking Tools,180,Tools,8,B30,banking tools,32.14285714285714
5820,40,Personal Pension,Incoming Payments,183,Incoming Payments,1,B30,incoming payments,
5821,40,Personalised Financial Advice,Banking Tools,180,Tools,1,B30,banking tools,32.14285714285714
5822,40,Remortgage Options,Things to Consider,184,Things to Consider,3,B30,things to consider,
5823,40,Rewards Programme,Banking Tools,180,Tools,10,B30,banking tools,32.14285714285714
5824,40,Self-Invested Personal Pension (SIPP),Incoming Payments,183,Incoming Payments,2,B30,incoming payments,
5825,40,Stock Trading and Shares,Risks for Money,182,Risks for Money,3,B30,risks for money,
5826,40,Student account,Types of Accounts,179,Accounts,4,B30,types of accounts,22.528735632183906
5827,40,Student Loan Repayment,Outgoing Payments,181,Outgoing Payments,1,B30,outgoing payments,
5828,40,Travel Insurance,Outgoing Payments,181,Outgoing Payments,2,B30,outgoing payments,
5829,40,Trustee Banking,Banking Tools,180,Tools,4,B30,banking tools,32.14285714285714
5830,41,Account Statements,information and support,188,information and support,4,B30,information and support,
5831,41,Bonds,accounts,185,Accounts,7,B30,accounts,22.528735632183906
5832,41,Budgeting Tools and Resources,financial tools,186,Tools,2,B30,financial tools,32.14285714285714
5833,41,Cardless Cash Withdrawal,payments,187,Payments,4,B30,payments,25.555555555555554
5834,41,Cheque Payments,payments,187,Payments,5,B30,payments,25.555555555555554
5835,41,Credit Score,information and support,188,information and support,8,B30,information and support,
5836,41,Daily Savings,accounts,185,Accounts,6,B30,accounts,22.528735632183906
5837,41,Data and Privacy Control,information and support,188,information and support,5,B30,information and support,
5838,41,Debt Management Services,financial tools,186,Tools,7,B30,financial tools,32.14285714285714
5839,41,Digital Confidence,financial tools,186,Tools,4,B30,financial tools,32.14285714285714
5840,41,Financial Assistance,financial tools,186,Tools,3,B30,financial tools,32.14285714285714
5841,41,Fund Performance,financial tools,186,Tools,1,B30,financial tools,32.14285714285714
5842,41,Google/Apple Pay,payments,187,Payments,2,B30,payments,25.555555555555554
5843,41,International Payments,payments,187,Payments,1,B30,payments,25.555555555555554
5844,41,International Trading,accounts,185,Accounts,5,B30,accounts,22.528735632183906
5845,41,Investment Accounts,accounts,185,Accounts,1,B30,accounts,22.528735632183906
5846,41,ISA Accounts,accounts,185,Accounts,2,B30,accounts,22.528735632183906
5847,41,Mobile Banking App,financial tools,186,Tools,5,B30,financial tools,32.14285714285714
5848,41,Mortgage Calculator,financial tools,186,Tools,8,B30,financial tools,32.14285714285714
5849,41,Online Purchases,payments,187,Payments,3,B30,payments,25.555555555555554
5850,41,Other Borrowing Options,information and support,188,information and support,3,B30,information and support,
5851,41,Overdraft Protection,information and support,188,information and support,7,B30,information and support,
5852,41,Personal Loan Calculator,financial tools,186,Tools,6,B30,financial tools,32.14285714285714
5853,41,Remortgage Options,information and support,188,information and support,1,B30,information and support,
5854,41,Savings Options,information and support,188,information and support,2,B30,information and support,
5855,41,Self-Invested Personal Pension (SIPP),accounts,185,Accounts,3,B30,accounts,22.528735632183906
5856,41,Stock Trading and Shares,accounts,185,Accounts,4,B30,accounts,22.528735632183906
5857,41,Student account,accounts,185,Accounts,8,B30,accounts,22.528735632183906
5858,41,Student Loan Repayment,payments,187,Payments,6,B30,payments,25.555555555555554
5859,41,Travel Insurance,information and support,188,information and support,6,B30,information and support,
5860,42,Balance Transfer,Debt,192,Debt,2,B30,debt,41.666666666666664
5861,42,Bereavement Support,Support services/ Tools,189,Tools,3,B30,support services tools,32.14285714285714
5862,42,Budgeting Tools and Resources,Support services/ Tools,189,Tools,5,B30,support services tools,32.14285714285714
5863,42,Cardless Cash Withdrawal,Payments,194,Payments,2,B30,payments,25.555555555555554
5864,42,Cheque Payments,Payments,194,Payments,3,B30,payments,25.555555555555554
5865,42,Debt Management Services,Support services/ Tools,189,Tools,2,B30,support services tools,32.14285714285714
5866,42,Digital Confidence,Support services/ Tools,189,Tools,8,B30,support services tools,32.14285714285714
5867,42,Financial Assistance,Support services/ Tools,189,Tools,1,B30,support services tools,32.14285714285714
5868,42,Fixed Term Savings,Savings,190,Savings,1,B30,savings,23.5
5869,42,Fund Performance,Investments,195,Investments,1,B30,investments,34.81481481481481
5870,42,Google/Apple Pay,Payments,194,Payments,5,B30,payments,25.555555555555554
5871,42,Interest Rates,Bank accounts,191,Accounts,2,B30,bank accounts,22.528735632183906
5872,42,International Payments,Payments,194,Payments,4,B30,payments,25.555555555555554
5873,42,International Trading,Investments,195,Investments,2,B30,investments,34.81481481481481
5874,42,Investment Accounts,Investments,195,Investments,4,B30,investments,34.81481481481481
5875,42,ISA Accounts,Savings,190,Savings,3,B30,savings,23.5
5876,42,Life Insurance Coverage,Insurance,193,Insurance,2,B30,insurance,35.294117647058826
5877,42,Mobile Banking App,Bank accounts,191,Accounts,3,B30,bank accounts,22.528735632183906
5878,42,Mortgage Calculator,Support services/ Tools,189,Tools,7,B30,support services tools,32.14285714285714
5879,42,Mortgage Rates,Debt,192,Debt,5,B30,debt,41.666666666666664
5880,42,Online Purchases,Payments,194,Payments,1,B30,payments,25.555555555555554
5881,42,Other Borrowing Options,Debt,192,Debt,1,B30,debt,41.666666666666664
5882,42,Overdraft Protection,Support services/ Tools,189,Tools,4,B30,support services tools,32.14285714285714
5883,42,Personal Pension,Investments,195,Investments,3,B30,investments,34.81481481481481
5884,42,Remortgage Options,Debt,192,Debt,3,B30,debt,41.666666666666664
5885,42,Retirement Planning Calculator,Support services/ Tools,189,Tools,6,B30,support services tools,32.14285714285714
5886,42,Savings Options,Savings,190,Savings,2,B30,savings,23.5
5887,42,Student account,Bank accounts,191,Accounts,1,B30,bank accounts,22.528735632183906
5888,42,Student Loan Repayment,Debt,192,Debt,4,B30,debt,41.666666666666664
5889,42,Travel Insurance,Insurance,193,Insurance,1,B30,insurance,35.294117647058826
5890,43,Balance Transfer,Your accounts,198,Accounts,7,B30,your accounts,22.528735632183906
5891,43,Bereavement Support,Further information,201,Further information,2,B30,further information,
5892,43,Budgeting Tools and Resources,Further information,201,Further information,1,B30,further information,
5893,43,Car Insurance Renewal,Insurance,199,Insurance,1,B30,insurance,35.294117647058826
5894,43,Cheque Payments,Your accounts,198,Accounts,6,B30,your accounts,22.528735632183906
5895,43,Credit Score,Borrowing options,197,Borrowing,1,B30,borrowing options,46.666666666666664
5896,43,Current Accounts,Your accounts,198,Accounts,5,B30,your accounts,22.528735632183906
5897,43,Data and Privacy Control,Further information,201,Further information,6,B30,further information,
5898,43,Financial Assistance,Further information,201,Further information,5,B30,further information,
5899,43,Fixed Deposit,Mortgages,200,Mortgages,3,B30,mortgages,29.629629629629626
5900,43,Fixed-rate Credit Card,Your accounts,198,Accounts,8,B30,your accounts,22.528735632183906
5901,43,Fraud Alerts and Monitoring,Further information,201,Further information,4,B30,further information,
5902,43,Google/Apple Pay,Further information,201,Further information,3,B30,further information,
5903,43,Insurance Coverage Calculator,Insurance,199,Insurance,2,B30,insurance,35.294117647058826
5904,43,Interest Rates,Your accounts,198,Accounts,4,B30,your accounts,22.528735632183906
5905,43,International Payments,Investment and international payments,196,Investment and international payments,1,B30,investment and international payments,
5906,43,International Trading,Investment and international payments,196,Investment and international payments,2,B30,investment and international payments,
5907,43,Investment Accounts,Investment and international payments,196,Investment and international payments,4,B30,investment and international payments,
5908,43,Mobile Banking App,Your accounts,198,Accounts,3,B30,your accounts,22.528735632183906
5909,43,Mortgage Calculator,Mortgages,200,Mortgages,2,B30,mortgages,29.629629629629626
5910,43,Mortgage Rates,Mortgages,200,Mortgages,1,B30,mortgages,29.629629629629626
5911,43,Online Purchases,Your accounts,198,Accounts,1,B30,your accounts,22.528735632183906
5912,43,Other Borrowing Options,Borrowing options,197,Borrowing,3,B30,borrowing options,46.666666666666664
5913,43,Personal Loan Calculator,Borrowing options,197,Borrowing,2,B30,borrowing options,46.666666666666664
5914,43,Retirement Planning Calculator,Borrowing options,197,Borrowing,5,B30,borrowing options,46.666666666666664
5915,43,Rewards Programme,Your accounts,198,Accounts,2,B30,your accounts,22.528735632183906
5916,43,Savings Options,Borrowing options,197,Borrowing,4,B30,borrowing options,46.666666666666664
5917,43,Stock Trading and Shares,Investment and international payments,196,Investment and international payments,3,B30,investment and international payments,
5918,43,Student account,Your accounts,198,Accounts,9,B30,your accounts,22.528735632183906
5919,43,Trustee Banking,Borrowing options,197,Borrowing,6,B30,borrowing options,46.666666666666664
5920,44,Bereavement Support,Education,204,Education,2,B30,education,58.333333333333336
5921,44,Bonds,Financial,202,Finances,10,B30,financial,42.36111111111111
5922,44,Cardless Cash Withdrawal,Spending,205,Spending,5,B30,spending,
5923,44,Cheque Payments,Financial,202,Finances,11,B30,financial,42.36111111111111
5924,44,Claims,Insurance,203,Insurance,2,B30,insurance,35.294117647058826
